CPU_Cycles,Execution_Time(ns),Time_clock(ms),avg_cpu_cycles,Std_Dev_CPU_Cycles
3129988853,1110517885,1344.08,3548264556.6595745,734983834.805583
3236799800,1109112108,1387.69,3546616594.984127,733385025.7706646
7201081907,3627790970,3797.13,3565850622.9421053,777780771.024712
3296022623,1118308802,1404.51,3564437910.9005237,775986392.1652222
3206427783,1112145772,1371.37,3562573274.8177085,774391851.2114781
3205872354,1090495813,1366.81,3560725083.5181346,772807486.0520788
3438474492,1197443162,1450.64,3560094925.829897,770862852.9928722
3283218807,1111201624,1388.86,3558675048.2974358,769138037.8630126
3245939016,1118358338,1396.65,3557079456.2959185,767496933.71022
3605575743,1251729845,1523.33,3557325630.3401017,765554251.3913258
3216582999,1095195936,1371.61,3555604707.959596,764000507.6231488
3216849052,1106607357,1386.39,3553902418.231156,762454843.5844097
3202256761,1095236804,1377.32,3552144189.945,760950644.6132636
3544651343,1264655521,1517.77,3552106912.0995026,759055555.3934534
3210194382,1097147415,1366.97,3550414275.811881,757554553.1955283
3205499242,1100811796,1371.06,3548715186.9753695,756072097.4393799
3560881381,1281353332,1519.06,3548774825.1813726,754217181.643386
3158246210,1122398954,1387.16,3546869807.5463414,752867216.229313
3228921150,1101393176,1380.81,3545326367.461165,751362693.7431033
3233107109,1122031856,1383.65,3543818061.864734,749858166.4225473
3724494317,1332292700,1573.95,3544686697.706731,748157839.5712188
3234497408,1115139741,1394.94,3543202538.4258375,746672711.3979974
3216975209,1104251216,1367.04,3541649074.952381,745231272.2492496
3233404937,1094756210,1375.35,3540188202.2606635,743764570.8068687
3700989920,1322931655,1573.46,3540946700.9292455,742090131.0980668
3250939407,1110132447,1393.07,3539585164.338028,740611456.1145768
3206118072,1115211530,1377.84,3538026906.8971963,739228935.6661623
3888342929,1377334061,1625.15,3539656283.744186,737892871.326838
3222915843,1127968932,1380.58,3538189892.814815,736496732.2090989
3181111005,1090637587,1353.82,3536544367.986175,735195651.0835459
3194497546,1087534740,1363.17,3534975345.8669724,733871546.5030568
4144940195,1491143935,1738.15,3537760573.4885845,733348053.8831536
3235405412,1106337361,1390.88,3536386231.8454547,731962072.805878
3206205024,1090942921,1360.77,3534892199.230769,730640303.8700888
4719708313,1734497438,1972.44,3540229208.752252,733297675.9437156
3200160855,1105560860,1371.69,3538704238.5560536,732004388.7062087
3178242896,1115653866,1364.78,3537095036.133929,730763840.584803
3233002305,1108037864,1385.32,3535743512.884444,729418637.6649791
5403375696,2349943166,2583.13,3544007372.10177,738283750.7633481
3241962314,1112162375,1392.17,3542676777.1321588,736927315.0441278
3261974816,1127848771,1395.56,3541445628.1798244,735543396.1086348
8801349788,3535751249,3694.02,3564414641.978166,811756596.8862367
3164261271,1129410911,1405.19,3562674844.7130437,810417754.4765602
3157990448,1089242850,1364.72,3560922964.2077923,809098038.6754348
3272565550,1092368984,1366.99,3559680044.3189654,807573386.098141
3467134583,1205944106,1461.88,3559282853.497854,805861241.7883841
3217291940,1078264725,1344.13,3557821353.8675213,804446864.7552801
3242196144,1081729280,1354.9,3556478267.868085,802996327.0192882
3287586796,1101313657,1373.74,3555338897.2245765,801483595.3154653
3552113706,1219503368,1484.09,3555325288.822785,799790941.5609059
3285525014,1088956815,1372.49,3554191674.222689,798299720.8269987
4253865081,1594527812,1777.47,3557119178.0167365,797907085.3208466
4354729992,1638631434,1819.74,3560442556.4083333,797898929.9103088
4233106629,1764604221,1961.72,3563233693.639004,797415035.3972543
4112091450,3344274863,2159.18,3565501700.896694,796544313.368498
3674832869,1579103125,1852.33,3565951623.399177,794934456.9053199
3503034038,2162563742,2058.39,3565693764.442623,793314003.9357544
4313605652,2142551079,2210.52,3568746466.02449,793128096.8080254
3226492145,1132772557,1365.94,3567355188.296748,791813924.1211225
3545619952,1229164949,1501.74,3567267191.388664,790210641.6101965
3195503840,1091661556,1372.91,3565768145.6169353,788967696.9482822
3245139041,1098867092,1377.69,3564480478.5301204,787642909.357169
4637734357,1794487703,1950.81,3568773494.044,788979652.9812307
3142831566,1299347594,1535.13,3567076514.250996,787863435.1797866
3438851717,1261331052,1475.64,3566567685.6904764,786339982.7884736
3552177982,1328866087,1516.14,3566510809.3913045,784784931.932267
3557484923,1319910793,1512.66,3566475274.405512,783238760.1226174
3530939576,1303256842,1494.83,3566335918.72549,781704644.3254567
3612180354,1258847493,1508.75,3566514998.5507812,780181624.4802727
3598018527,1270785500,1502.7,3566637580.373541,778664752.084746
3460970635,1205428595,1445.52,3566228018.5697675,777181981.7068726
3315966085,1154737536,1385.12,3565261756.2779922,775835437.2406386
3260559132,1104461195,1362.13,3564089823.1076922,774571664.8793408
3258364260,1091954894,1361.2,3562918460.796935,773317079.3311762
3260627821,1096218696,1362.34,3561764679.7290077,772064916.1565058
