CPU_Cycles,Execution_Time(ns),Time_clock(ms),avg_cpu_cycles,Std_Dev_CPU_Cycles
1720083570,437510977,495.01,1724145742.0603015,39454958.22708777
1747106894,468184331,541.36,1724260547.82,39389505.60983553
1773496264,458443485,482.23,1724505501.6318407,39443815.17760978
1665497354,440767826,513.84,1724213382.089109,39563425.06388442
1718093411,452271572,535.26,1724183234.4482758,39468183.81339258
1651774084,429503079,491.26,1723828287.6323528,39694797.83774321
1694234525,450045000,460.61,1723683927.814634,39651507.62144309
1730780331,448980218,538.17,1723718376.3737864,39558224.02259191
1719574765,469194748,557.8,1723698358.9275362,39463602.913173154
1778506477,463754004,483.51,1723961859.4951923,39550740.93067292
1729265596,439675400,517.08,1723987236.2248805,39457705.8730552
1755818924,459422355,548.39,1724138815.6904762,39424595.70974749
1695036614,437719727,500.8,1724000890.563981,39381814.37686738
1791665671,464793630,487.1,1724320064.0566037,39561427.44349086
1738177790,443527476,531.06,1724385123.8028169,39479817.25761149
1747499089,464071835,561.87,1724493132.9859812,39418997.781475805
1699514299,438700556,506.73,1724376952.3627906,39363926.39208638
1823149210,479316406,495.55,1724834231.3333333,39840963.536859736
1776135456,456072248,550.82,1725070642.5069125,39900625.440472655
1755327764,458714195,548.43,1725209436.642202,39861474.26564037
1777175251,464834325,483.34,1725446723.4657533,39924381.12141629
1826438563,472762374,534.05,1725905777.2818182,40408673.71445234
1742173416,434986596,513.06,1725979386.5067873,40331928.1761988
1754962398,473775101,500.09,1726109940.6126127,40287763.898372814
1738310059,455144244,472.56,1726164649.6636772,40205595.267774895
1707983342,456421422,539.12,1726083483.111607,40134057.1604116
1672390388,446636736,512.46,1725844847.1333334,40203729.249309264
1719083852,437085678,507.18,1725814931.2256637,40117194.14013325
1679103307,444900050,456.56,1725609153.1453745,40148092.46857838
1728952267,450737253,530.83,1725623815.9254386,40060560.791032314
1714460450,444942699,522.7,1725575067.6026201,39979773.35693127
1749808200,456083608,475.73,1725680429.047826,39924615.54385868
1724309631,428595291,503.44,1725674494.857143,39838206.55264142
1739734622,424288413,487.49,1725735098.8534484,39762925.63013114
1708734477,464661622,548.7,1725662134.811159,39693067.02590927
