CPU_Cycles,Execution_Time(ns),Time_clock(ms),avg_cpu_cycles,Std_Dev_CPU_Cycles
2805584131,744264112,956.34,2820918051.7620816,55237563.50590131
2807900056,661661278,804.42,2820869836.962963,55140847.468938224
2828439055,701817103,856.94,2820897767.6568265,55040931.02042225
2935459784,729663107,798.8,2821318951.540441,55375450.19242932
2771272739,681281874,818.1,2821135632.080586,55356561.85056329
2977925156,695108217,884.7,2821707856.620438,56058510.12035948
2837039251,728634640,772.26,2821763607.1454544,55964101.91980681
2835995129,665683536,772.36,2821815170.630435,55869169.633959495
2822834846,663901268,806.43,2821818851.768953,55768265.10742908
2771712242,672758062,806.9,2821638612.1654677,55748638.497866124
2855903539,719651994,777.14,2821761425.5232973,55686302.957826935
2793489688,676884921,829.15,2821660455.0321426,55612353.66950211
2797399329,675250223,803.32,2821574116.505338,55532107.16159616
2836463582,660710203,792.31,2821626916.028369,55440623.921203904
2853238407,727020368,776.35,2821738617.409894,55374365.47322227
2890047836,695482186,893.99,2821979142.8274646,55424684.931576006
2757124816,696366047,840.29,2821751583.785965,55460107.49804218
2826585586,715536469,769.23,2821768485.891608,55363799.68105601
2760120327,682914066,836.62,2821553683.944251,55386517.79606336
2801208385,707664239,878.3,2821483040.545139,55303227.79796795
2902627295,719530922,966.27,2821763816.5121107,55412712.12123188
2863122669,734271733,779.05,2821906433.2448277,55370196.150092684
2849163378,696645142,865.91,2822000099.7216496,55297986.524256565
2774707413,683758980,837.65,2821838138.4657536,55272312.38866539
2805722465,716344915,901.27,2805722465.0,0.0
2831113962,704319515,877.06,2818418213.5,12695748.5
2792014760,704048891,888.04,2809617062.3333335,16198000.196542913
2857119692,696691735,852.43,2821492719.75,24897291.519550737
2776236069,694734119,871.13,2812441389.6,28698543.690312766
2841736916,695887718,872.9,2817323977.3333335,28381983.542777237
2760613791,702269996,870.92,2809222522.142857,32928129.831656963
2851366507,691545290,834.08,2814490520.25,33808159.4564415
2844456137,700979261,904.86,2817820033.2222223,33236693.98617457
2884814728,734323013,933.94,2824519502.7,37391925.14394834
2840635852,696460164,850.98,2825984625.3636365,35951589.85718467
2813001348,738440460,919.23,2824902685.5833335,34607565.7825161
2829346058,723996723,914.38,2825244483.4615383,33270948.445318166
2827152855,697487810,848.76,2825380795.714286,32064455.04578971
2881564310,716406073,933.92,2829126363.3333335,33999958.832356215
2848819209,746940877,957.97,2830357166.1875,33263651.491555613
2802074287,692160828,841.5,2828693467.4117646,32949511.49551558
2867036610,692718021,849.31,2830823642.0,33203843.676473267
2793969513,688872424,838.01,2828883951.0,33349548.588489667
2803156801,692201847,839.64,2827597593.5,32985184.071663905
2879878257,727114140,904.32,2830087148.904762,34061261.00932335
2857268008,698394149,856.24,2831322642.5,33756330.62262021
2909646903,751963818,963.15,2834728045.130435,36675273.6253795
2865164946,763353591,953.42,2835996249.3333335,36414595.131025575
2840778942,698798586,858.95,2836187557.04,35691178.13047606
2842744550,715272841,872.11,2836439749.076923,35020788.02643297
