CPU_Cycles,Execution_Time(ns),Time_clock(ms),avg_cpu_cycles,Std_Dev_CPU_Cycles
2107854055,438552554,610.76,2129821045.8791666,21566324.41088355
2146366414,473209725,581.55,2129889698.858921,21547798.549389698
2108479226,443110588,617.5,2129801225.8305786,21547051.25259324
2088256585,445218507,626.69,2129630260.2304528,21666524.743723705
2108729840,441327594,614.3,2129544602.7704918,21663270.91513758
2126505270,470656437,575.98,2129532197.3306122,21619883.39229588
2096975339,455982165,633.35,2129399852.378049,21675112.45393542
2114533302,447664702,630.29,2129339663.9149797,21651780.64864125
2104392492,443135819,606.4,2129239070.4798386,21665841.477974612
2143953727,471935271,580.73,2129298165.4859438,21642309.99676971
2094568226,445467649,615.47,2129159245.728,21709937.81096425
2110044639,430560225,581.85,2129083091.9163346,21700080.092310846
2134794857,471683356,578.37,2129105757.6507936,21659958.419236477
2122400573,451308373,617.52,2129079254.944664,21621203.459270325
2099208256,439505626,617.32,2128961652.5866141,21659525.622791808
2116490880,448516299,612.58,2128912747.5960784,21631060.913110066
2119124984,467253232,573.84,2128874514.1445312,21597402.83268584
2115477961,462034516,647.34,2128822387.4785993,21571472.77212428
2128687609,454327928,633.22,2128821865.0813954,21529628.633543883
2124332204,452668432,628.75,2128804530.4826255,21489829.306436032
2156991345,476036825,584.43,2128912941.3076923,21519306.763778433
2105585607,448332078,627.61,2128823564.5478928,21526338.330302846
2128318810,451845531,623.6,2128821638.0038168,21485240.801607836
2177627445,531200804,589.97,2129007211.4144487,21653706.43989471
2121063779,466554955,616.82,2128977122.655303,21618164.429408193
2138521926,478967828,606.61,2129013140.781132,21585271.732272435
2107313014,456350278,628.69,2128931561.357143,21585550.50440658
2128843220,466831221,576.75,2128931230.4906366,21545090.881256744
2105734022,453631732,620.0,2128844673.7425373,21551317.087189812
2118536708,446867104,623.83,2128806354.1672862,21520366.685812086
2180591272,456000675,642.73,2128998150.1592593,21709588.990066204
2174544331,472860548,589.41,2129166217.2472324,21844763.31033779
2109973672,448905608,611.6,2129095656.4191177,21835488.512878817
2155857859,449579759,612.44,2129193686.4652014,21855341.919581592
2137073472,481025583,578.95,2129222444.8065693,21820597.676894512
2131055358,444896141,602.77,2129229109.9454546,21781167.152116667
2117744405,453429533,637.11,2129187498.6956522,21752620.385594565
2138082630,441059613,594.65,2129219611.0830326,21719873.110771473
2146541839,475048936,581.47,2129281921.2553957,21705561.581385292
2124468083,428488275,576.34,2129264667.3548386,21668537.567848373
2119118434,436441775,603.37,2129228430.807143,21638276.152513728
2126498879,439398185,604.4,2129218717.0996442,21600351.132120643
2153607774,483672421,583.39,2129305203.1170213,21610702.89746736
2116829192,443127057,599.99,2129261118.2720847,21585186.66012589
2117901240,444143050,611.13,2129221118.7007043,21557655.463229008
2142583862,467580772,580.41,2129268005.5192983,21534303.02646956
2134587186,458758171,640.22,2129286604.0524476,21498915.544307258
2107842454,457378783,628.1,2129211885.7595818,21498595.1247859
2145428222,436352530,598.16,2129268192.4826388,21482427.36919397
2156827014,477776285,584.29,2129363551.7266436,21506201.739227697
2108642658,459407425,631.08,2129292100.3689656,21503424.348759443
2110563339,449353014,627.72,2129227740.3642612,21494406.38087497
2116521689,450809224,610.03,2129184226.489726,21470404.68643639
2132683886,468870576,577.77,2129196170.7201364,21434706.2208288
2110392029,430893352,595.13,2129132211.0544217,21426210.652161185
2236103797,483061161,689.6,2129494826.6,22275196.093449797
2165293556,477283037,586.58,2129615768.2533784,22334345.594256908
2144092175,464862206,627.32,2129664510.3636363,22312478.330449704
2111484833,442331236,601.8,2129603504.7348993,22299807.25777406
2149709139,459971578,621.46,2149709139.0,0.0
2180744551,477829574,670.87,2165226845.0,15517706.0
2148647369,449720118,605.46,2159700353.0,14886807.156688053
2114305779,448245995,615.82,2148351709.5,23507188.227446318
2118534450,457544028,629.08,2142388257.6,24172739.872487087
2113446142,445452109,623.54,2137564571.6666667,24561640.63540874
2117699134,474679451,636.52,2134726652.0,23778454.358229473
2130465184,437138453,600.98,2134193968.5,22287312.358970243
2141288663,449262036,625.76,2134982267.8888888,21130642.005812027
2155885561,445027521,617.79,2137072597.2,21004259.522297405
2132248421,441384249,611.73,2136634035.7272727,20074737.989889614
2138848138,460804206,638.1,2136818544.25,19229837.681591935
2140920064,437813491,608.67,2137134045.7692308,18507728.771582134
2125797168,470743137,653.54,2136324268.7857144,18071905.52555433
2136862623,454556969,617.12,2136360159.0666666,17459635.87653895
2133668754,460775881,619.37,2136191946.25,16917768.408033524
2166406130,455220316,639.77,2137969251.1764705,17886194.624669272
2117171480,466338021,661.94,2136813819.4444444,18023269.17211999
2136262345,473759711,663.69,2136784794.4736843,17542994.23408505
2118412103,445139820,601.79,2135866159.9,17561398.420446925
2168654329,478680683,649.93,2137427501.2857144,18506015.491991065
2147107919,471782218,660.6,2137867520.2727273,18192625.52483665
2310306191,486571584,678.77,2145364853.7826087,39410680.88202929
2108443333,450387380,612.14,2143826457.0833333,39279998.83616281
2178816437,478915622,658.89,2145226056.28,39092386.037406735
2178283412,466116604,653.03,2146497493.0384614,38856800.50491088
2161995247,445389725,627.88,2147071483.925926,38242602.47553176
2137336012,464504713,633.18,2146723788.5,37596924.183323644
2130702595,455466478,631.16,2146171333.5517242,37058495.92144945
2140212352,448643255,612.0,2145972700.8333333,36451317.89628089
2133899522,450083847,614.31,2145583243.451613,35921966.031132065
2138014734,449585325,625.67,2145346727.53125,35380745.65182683
2159666884,480256186,585.06,2145780671.6666667,34926920.21814243
2142828371,446026822,613.11,2145693839.2941177,34413071.07577819
2150608543,454085835,620.64,2145834259.4,33927774.487564
2153814112,458590326,634.95,2146055921.9722223,33478929.970799625
2164641638,476589913,586.36,2146558238.6216216,33160660.508081537
2140523563,458656986,625.77,2146399431.368421,32735682.670721862
2146277322,435147758,597.09,2146396300.3589745,32313274.832356147
2168781334,480789713,587.59,2146955926.2,32097633.858703654
2143017636,430904544,581.93,2146859870.3414633,31709602.995318446
2124075063,445695333,616.42,2146317374.9285715,31521815.045891438
2125204638,459420815,641.06,2145826381.0465117,31315210.67179761
2143384603,476175511,580.71,2145770886.090909,30959449.58133433
2129533308,455660654,639.25,2145410051.0222223,30706948.422262367
2169612262,454079931,612.11,2145936186.0434783,30575730.660245486
2157838966,462586384,627.55,2146189436.680851,30297435.406122994
2150328685,477888001,582.6,2146275671.0208333,29986004.466023367
2109182466,449288002,601.64,2145518666.8367348,30138296.341305505
2118942465,455690452,638.72,2144987142.8,30066491.988739435
2140663254,473701448,579.98,2144902360.6666667,29776298.79002815
2114508340,425212760,573.08,2144317860.2692308,29782563.828525785
2116968620,463298164,643.57,2143801836.8679245,29734017.65773245
2105376022,461790753,639.39,2143090247.7037036,29909470.06492968
2135651672,474539808,578.57,2142955000.8727272,29652978.369868763
2125043999,436913124,604.83,2142635161.5535715,29482599.979435578
2106436535,446114047,600.39,2142000097.9298246,29606743.96267411
2119799384,441593746,613.35,2141617327.0,29492329.023437016
2115001716,472059424,573.02,2141166214.9491525,29442456.792635746
2106470879,449264854,614.04,2140587959.35,29531999.881917536
2131788410,440399009,595.73,2140443704.442623,29310240.954125118
2123338376,469960912,575.27,2140167812.048387,29152650.724174194
2148863667,481789662,582.23,2140305841.4920635,28940769.9331965
2112269247,464158741,649.57,2139867769.703125,28923542.24453207
2107838159,442667726,617.19,2139375006.4615386,28969659.43060899
2128617394,469554769,576.62,2139212012.3333333,28779372.002162293
2103119152,436127010,591.86,2138673312.925373,28897115.502362777
2104113881,429645839,595.62,2138165085.985294,28983943.41309009
2119268602,452845709,628.08,2137891223.8985507,28861637.049457427
2127706471,467205442,576.48,2137745727.4285715,28680217.117891688
2101190079,422456198,569.82,2137230859.140845,28801490.049232483
2093655399,443614197,595.0,2136625644.4166667,29051865.038471133
2129691212,477624604,576.92,2136530652.1917808,28863450.300012123
2216986794,488576946,600.6,2137617897.3513513,30135263.737490084
2123476464,462074075,630.37,2137429344.9066668,29977600.22738739
2128191285,448261545,612.52,2137307791.4868422,29798325.961356718
2175302507,479741208,589.36,2137801229.3506494,29915098.013087194
2197516578,472892790,640.89,2138566810.7435896,30472457.88133636
2110370688,457697058,636.91,2138209897.7974684,30442614.9395501
2122635815,460008716,644.79,2138015221.7625,30301194.63374236
2136800157,469638839,579.01,2138000220.9629629,30113868.23252355
2091226634,433297487,597.44,2137429811.3658535,30366769.825181626
2089310233,459255897,626.39,2136850057.4096386,30636448.584379166
2120072243,428860091,576.78,2136650321.5238094,30507859.724877503
2123542726,474253921,575.26,2136496114.517647,30360784.729211133
2089451596,441188031,604.78,2135949085.2325583,30602195.959731746
2105133298,471036774,609.65,2135594880.7816093,30602609.730900615
2151896883,526433921,582.71,2135780130.8068182,30477255.150682792
2136419187,474407822,610.36,2135787311.213483,30305625.7946875
2100994461,432507130,589.69,2135400723.988889,30356666.288286857
2090274011,457005811,643.95,2134904826.043956,30553769.737992425
2167050301,480814820,587.36,2135254233.3804348,30569519.596424952
2104810173,439253879,613.91,2134926877.8924732,30566420.43104654
2114107359,451545393,636.59,2134705393.6489363,30478332.82746083
2104831272,457240355,638.55,2134390929.2105262,30470412.457766112
2155454327,466096928,583.93,2134610339.6041667,30386643.611260377
2094149436,443187416,616.45,2134193216.8865979,30504626.337375756
2121938966,445375595,626.51,2134068173.510204,30373568.743676204
2131619633,474141438,577.64,2134043440.7777777,30220769.374613073
